annotation_id;annotator;comment;created_at;id;lead_time;rating;taxonomy;updated_at;Вопрос не решен;Вопрос решен;Не понравилась работа сотрудников;Не понравилась скорость работы;Не понравилось качество услуги;Не понравился результат услуги;Понравилась работа сотрудников;Понравилась скорость работы;Понравилось качество услуги;Понравился результат услуги;Претензии;Предложения
;;;;;;;;;;;;;;;;;;;;
561.0;1.0;да,  спасибо. пока не сломали);09.05.2025 21:24;3916845.0;3.636;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:24;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
562.0;1.0;Оперативная работа👍;09.05.2025 21:24;3917076.0;2.19;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:24;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
563.0;1.0;Оперативно;09.05.2025 21:25;3917113.0;2.344;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:25;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
564.0;1.0;все очень быстро и качественно сделал сантехник Сергей!;09.05.2025 21:26;3917220.0;9.548;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилась работа сотрудников""],[""Понравилось качество услуги""],[""Вопрос решен""],[""Понравился результат услуги""]]}]";09.05.2025 21:26;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
565.0;1.0;Спасибо;09.05.2025 21:26;3917257.0;4.976;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:26;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
566.0;1.0;Спасибо огромное 🫶🏼;09.05.2025 21:26;3917341.0;2.556;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:26;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
567.0;1.0;Большое спасибо, очень внимательно и клиентоориентированность на высшем уровне ;09.05.2025 21:26;3917445.0;7.615;5.0;"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось качество услуги""],[""Понравился результат услуги""]]}]";09.05.2025 21:26;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
568.0;1.0;Спасибо большое за оперативное решение;09.05.2025 21:26;3917598.0;3.081;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]";09.05.2025 21:26;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
569.0;1.0;Отличное обслуживание.;09.05.2025 21:26;3917634.0;5.034;5.0;"[{""taxonomy"":[[""Понравилось качество услуги""],[""Понравился результат услуги""]]}]";09.05.2025 21:26;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
570.0;1.0;Всё решили ;09.05.2025 21:26;3917644.0;2.812;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:26;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
571.0;1.0;спасибо за оперативность;09.05.2025 21:27;3918105.0;29.25;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:27;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
572.0;1.0;Быстро выявили ошибку в показаниях, и не стала делать в убыток мне . Позвонила мне , уточнила и решила всё. Огромное спасибо Вам . ✈️ меняется в лучшую сторону ;09.05.2025 21:27;3918118.0;14.542;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Вопрос решен""]]}]";09.05.2025 21:27;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
573.0;1.0;Спасибо за оперативность! ;09.05.2025 21:27;3918254.0;2.638;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:27;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
574.0;1.0;Ключи работают. ;09.05.2025 21:27;3918621.0;4.389;5.0;"[{""taxonomy"":[[""Понравился результат услуги""]]}]";09.05.2025 21:27;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
575.0;1.0;Спасибо большое! Выполнили работу быстро и аккуратно!;09.05.2025 21:28;3918647.0;5.86;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Вопрос решен""]]}]";09.05.2025 21:28;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
576.0;1.0;Все быстро, качественно, как договорились. Спасибо.;09.05.2025 21:28;3918748.0;7.207;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""]]}]";09.05.2025 21:28;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
577.0;1.0;Всё отлично! Спасибо большое!;09.05.2025 21:28;3918861.0;3.773;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравилась работа сотрудников""],[""Понравился результат услуги""],[""Вопрос решен""]]}]";09.05.2025 21:28;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
578.0;1.0;Самый вежливый работник ;09.05.2025 21:28;3919084.0;2.796;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]";09.05.2025 21:28;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
579.0;1.0;Четко и я оперативно;09.05.2025 21:28;3919087.0;3.586;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""]]}]";09.05.2025 21:28;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
580.0;1.0;Очень быстро!;09.05.2025 21:28;3919096.0;2.112;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:28;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
581.0;1.0;Спасибо за выписки. Счет на эту сумму когда подкрепят в приложение?;09.05.2025 21:28;3919099.0;6.18;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:28;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
582.0;1.0;Спасибо;09.05.2025 21:28;3919187.0;2.752;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:28;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
583.0;1.0;Достаточно быстро, спасибо !;09.05.2025 21:28;3919231.0;2.877;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:28;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
584.0;1.0;оперативно устранили, дали консультацию ;09.05.2025 21:28;3919253.0;5.88;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравился результат услуги""]]}]";09.05.2025 21:28;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
585.0;1.0;спасибо огромное специалисту за оперативность и профессионализм. ;09.05.2025 21:29;3919349.0;4.774;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравилась скорость работы""],[""Понравился результат услуги""],[""Понравилось качество услуги""]]}]";09.05.2025 21:29;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
586.0;1.0;Напор стал хорошим,  спасибо ;09.05.2025 21:29;3919367.0;3.352;5.0;"[{""taxonomy"":[[""Понравился результат услуги""]]}]";09.05.2025 21:29;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
587.0;1.0;Спасибо.;09.05.2025 21:29;3919405.0;2.772;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:29;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
588.0;1.0;Благодарю за качественную и оперативную работу сотрудников УК! С наилучшими пожеланиями к Вам!🙌🏻;09.05.2025 21:29;3919407.0;10.182;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""]]}]";09.05.2025 21:29;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
589.0;1.0;Все отлично! Спасибо за быстрое устранение проблемы);09.05.2025 21:29;3919607.0;3.271;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]";09.05.2025 21:29;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
590.0;1.0;Спасибо! ;09.05.2025 21:29;3919649.0;2.281;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:29;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
591.0;1.0;Оперативно среагировали, пришло большое количество строителей и помогли убрать всю воду. ;09.05.2025 21:29;3919776.0;6.72;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравился результат услуги""]]}]";09.05.2025 21:29;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
592.0;1.0;спасибо большое;09.05.2025 21:29;3919846.0;2.023;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:29;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
593.0;1.0;Виталик молодец. ;09.05.2025 21:30;3919877.0;4.013;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]";09.05.2025 21:30;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
594.0;1.0;Спасибо большое, что все быстро починили!!! Спасибо за хорошую работу!;09.05.2025 21:30;3920112.0;7.834;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравился результат услуги""],[""Понравилось качество услуги""]]}]";09.05.2025 21:30;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
595.0;1.0;Была протечка смесителя в ванной, мастер пришел в течении полу часа, поменял прокладки. Вопрос решен.;09.05.2025 21:30;3920141.0;9.421;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]";09.05.2025 21:30;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
596.0;1.0;Самый лучший клиентский менеджер!!! Всегда идеально решает все вопросы!!!;09.05.2025 21:30;3920353.0;5.967;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравился результат услуги""],[""Вопрос решен""]]}]";09.05.2025 21:30;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
597.0;1.0;Быстро устранили проблему ;09.05.2025 21:31;3920384.0;2.51;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]";09.05.2025 21:31;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
598.0;1.0;заявка выполнена мгновенно 👍;09.05.2025 21:31;3920419.0;3.263;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]";09.05.2025 21:31;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
599.0;1.0;Спасибо Татьяне!) Быстро и понятно все объяснила!);09.05.2025 21:31;3920519.0;6.261;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравилась работа сотрудников""],[""Понравился результат услуги""]]}]";09.05.2025 21:31;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
600.0;1.0;огромное спасибо;09.05.2025 21:31;3920540.0;2.942;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:31;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
601.0;1.0;Быстрая реакция на обращение. На данный момент протечек нет.;09.05.2025 21:31;3920546.0;7.239;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]";09.05.2025 21:31;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
602.0;1.0;благодарю!;09.05.2025 21:31;3920561.0;2.552;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:31;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
603.0;1.0;Спасибо большое;09.05.2025 21:31;3920710.0;2.717;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:31;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
604.0;1.0;Спасибо! ;09.05.2025 21:31;3920756.0;2.231;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:31;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
605.0;1.0;Вопрос был решен оперативно . Спасибо как сантехнику , так и менеджеру . К сожалению не спросила имена . ;09.05.2025 21:31;3920898.0;10.566;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилась работа сотрудников""],[""Вопрос решен""]]}]";09.05.2025 21:31;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
606.0;1.0;Выполнено быстро и качественно.  Починили перила. ;09.05.2025 21:31;3920982.0;4.18;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Вопрос решен""]]}]";09.05.2025 21:31;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
607.0;1.0;Спасибо за оперативно отработанную заявку;09.05.2025 21:31;3921006.0;3.235;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]";09.05.2025 21:31;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
608.0;1.0;Очень грамотный специалист. Устранил моментально.;09.05.2025 21:32;3921008.0;5.175;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Вопрос решен""],[""Понравилась скорость работы""]]}]";09.05.2025 21:32;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
609.0;1.0;Спасибо за оперативную уборку! ;09.05.2025 21:32;3921012.0;2.15;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:32;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
610.0;1.0;Супер;09.05.2025 21:32;3921056.0;5.712999999999999;5.0;"[{""taxonomy"":[[""Понравился результат услуги""]]}]";09.05.2025 21:32;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
611.0;1.0;Проблема решена с дверью,взаимодействие с овд игнорировано.;09.05.2025 21:32;3921069.0;19.473;5.0;"[{""taxonomy"":[[""Вопрос решен""],[""Не понравился результат услуги""],[""Претензии и предложения""]]}]";10.05.2025 16:44;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
612.0;1.0;спасибо большое, очень быстро и оперативно ,мастер классный , отлично знает свою работу;09.05.2025 21:33;3921087.0;78.341;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилась работа сотрудников""],[""Понравился результат услуги""],[""Понравилось качество услуги""]]}]";09.05.2025 21:33;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
613.0;1.0;благодарю!;09.05.2025 21:33;3921130.0;3.134;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:33;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
614.0;1.0;было бы 5 звезд, но пришлось действовать через руководство, поэтому четыре. ;09.05.2025 21:34;3921135.0;16.168;4.0;"[{""taxonomy"":[[""Не понравилась скорость работы""],[""Не понравилось качество услуги""],[""Претензии и предложения""]]}]";10.05.2025 16:44;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
615.0;1.0;сантехник пришел в течение 20 минут. вежливый. проблему разрешил .;09.05.2025 21:34;3921169.0;5.271;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилась работа сотрудников""],[""Вопрос решен""]]}]";09.05.2025 21:34;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
616.0;1.0;Лучший!;09.05.2025 21:36;3921214.0;8.532;5.0;"[{""taxonomy"":[[""Понравился результат услуги""]]}]";09.05.2025 21:36;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
617.0;1.0;спасибо сегодня возвращался домой и запаха не почувствовал;09.05.2025 21:36;3921394.0;3.651;5.0;"[{""taxonomy"":[[""Понравился результат услуги""]]}]";09.05.2025 21:36;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
618.0;1.0;Электрик прибежал оперативно и отключил сигнал пожарной тревоги. ;09.05.2025 21:36;3921414.0;6.583;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравился результат услуги""]]}]";09.05.2025 21:36;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
619.0;1.0;Большое спасибо! Очень оперативно 👍🏻💕;09.05.2025 21:36;3921572.0;3.023;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:36;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
620.0;1.0;Все быстро и оперативно. Спасибо ;09.05.2025 21:36;3921610.0;3.155;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:36;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
621.0;1.0;Благодарю! ;09.05.2025 21:36;3921711.0;2.526;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:36;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
622.0;1.0;спасибо за оперативность ;09.05.2025 21:37;3921766.0;3.756;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:37;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
623.0;1.0;Проблему устранили, но не сообщили по запросу, сколько потребуется времени на её решение;09.05.2025 21:37;3921850.0;12.629;4.0;"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество услуги""],[""Претензии и предложения""]]}]";10.05.2025 16:44;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
624.0;1.0;Спасибо за прямую связь со специалистом который смог устранить неисправность!;09.05.2025 21:37;3921888.0;11.122;5.0;"[{""taxonomy"":[[""Понравилось качество услуги""],[""Вопрос решен""]]}]";09.05.2025 21:37;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
625.0;1.0;проблема решена, теперь всё работает как надо;09.05.2025 21:38;3921907.0;78.445;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:38;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
626.0;1.0;спасибо 🤗 ;09.05.2025 21:38;3921924.0;2.514;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:38;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
627.0;1.0;днём звонили был занят за рулём извините,,,, вечером пришли домой всё пересмотрели проверили вашу информацию спасибо нам всё понятно всё на каждый вопрос Вы ответили!!! спасибо Вам большое.!!!;09.05.2025 21:39;3922048.0;19.074;5.0;"[{""taxonomy"":[[""Вопрос решен""],[""Понравился результат услуги""],[""Понравилось качество услуги""]]}]";09.05.2025 21:39;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
628.0;1.0;Большое спасибо. Все нормально работает.;09.05.2025 21:39;3922180.0;5.93;5.0;"[{""taxonomy"":[[""Вопрос решен""],[""Понравился результат услуги""]]}]";09.05.2025 21:39;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
629.0;1.0;Очень оперативно! всë исправили;09.05.2025 21:39;3922350.0;3.834;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]";09.05.2025 21:39;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
630.0;1.0;Быстро, качествено и оперативно. ;09.05.2025 21:39;3922395.0;2.988;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""]]}]";09.05.2025 21:39;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
631.0;1.0;Отзвонились, зафиксировали, дежурный электрик молодец 👏🏻 ;09.05.2025 21:39;3922415.0;5.215;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]";09.05.2025 21:39;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
632.0;1.0;Спасибо ;09.05.2025 21:39;3922482.0;3.621;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:39;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
633.0;1.0;всё очень быстро сделали ;09.05.2025 21:42;3922505.0;177.982;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]";09.05.2025 21:42;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
634.0;1.0;спасибо огромное за быстрое решение моей заявки! 👍;09.05.2025 21:42;3922516.0;4.905;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]";09.05.2025 21:42;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
635.0;1.0;Электрик пришел, все проверил и нам объяснил все. Спасибо большое! ;09.05.2025 21:43;3922726.0;13.58;5.0;"[{""taxonomy"":[[""Понравилось качество услуги""],[""Вопрос решен""]]}]";09.05.2025 21:43;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
636.0;1.0;Только положительные эмоции,специалист очень ответственный,огромная благодарность!;09.05.2025 21:43;3922770.0;7.896;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]";09.05.2025 21:43;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
637.0;1.0;Откусили конец сгоревшего Ноля. Заменили левый автомат. Будем наблюдать далее.;09.05.2025 21:43;3922826.0;11.446;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:43;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
638.0;1.0;Мастеру Александру спасибо большое! ;09.05.2025 21:44;3922849.0;42.683;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]";09.05.2025 21:44;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
639.0;1.0;Вежливые, доброжелательные. Разъяснили, подсказали.;09.05.2025 21:44;3922963.0;8.779;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравилось качество услуги""]]}]";09.05.2025 21:44;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
640.0;1.0;Хорошая девушка менеджер ! Очень понятливая и на 100% вошла в положение всех жителей и донесла это до руководства ! Благодарю её! ;09.05.2025 21:44;3923000.0;6.811;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравилось качество услуги""],[""Понравился результат услуги""]]}]";09.05.2025 21:44;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
641.0;1.0;Спасибо большое за оперативность! Хорошего дня вам! ;09.05.2025 21:44;3923075.0;3.087;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:44;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
642.0;1.0;Все хорошо !  Быстро пришел мастер сделал все четко . ;09.05.2025 21:44;3923181.0;4.103;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""]]}]";09.05.2025 21:44;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
643.0;1.0;Самое главное,оперативно.;09.05.2025 21:44;3923198.0;2.28;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:44;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
644.0;1.0;прекрасный мастер ;09.05.2025 21:44;3923385.0;2.351;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]";09.05.2025 21:44;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
645.0;1.0;Сергей Анатольевич, мастер своего дела. Выполнил работу быстро и качественно, спасибо.;09.05.2025 21:45;3923395.0;9.049;5.0;"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравилось качество услуги""],[""Понравилась скорость работы""],[""Вопрос решен""],[""Понравился результат услуги""]]}]";09.05.2025 21:45;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
646.0;1.0;Отличный специалист, вопрос решен. Спасибо.;09.05.2025 21:45;3923512.0;46.459;5.0;"[{""taxonomy"":[[""Вопрос решен""],[""Понравилась работа сотрудников""]]}]";09.05.2025 21:45;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
647.0;1.0;устранили неполадку очень оперативно и качественно. большое спасибо. ;09.05.2025 21:45;3923554.0;4.757;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Вопрос решен""]]}]";09.05.2025 21:45;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
648.0;1.0;Сделали после того,как написали в наш город заявки соседи ;09.05.2025 21:46;3923598.0;18.447;1.0;"[{""taxonomy"":[[""Не понравилась скорость работы""]]}]";09.05.2025 21:46;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
649.0;1.0;Оперативно и быстро,спасибо Сергею!;09.05.2025 21:47;3923670.0;5.106;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилась работа сотрудников""]]}]";09.05.2025 21:47;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
650.0;1.0;Спасибо!;09.05.2025 21:47;3923691.0;2.382;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:47;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
651.0;1.0;спасибо) вы классные 🥰;09.05.2025 21:47;3923717.0;3.095;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:47;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
652.0;1.0;Спасибо большое 🌹;09.05.2025 21:47;3923812.0;2.405;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:47;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
653.0;1.0;в лучшем виде ;09.05.2025 21:47;3923890.0;4.05;5.0;"[{""taxonomy"":[[""Понравился результат услуги""]]}]";09.05.2025 21:47;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
654.0;1.0;Спасибо!;09.05.2025 21:49;3923893.0;97.138;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:49;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
655.0;1.0;Спасибо за оперативность!;09.05.2025 21:49;3924164.0;2.689;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:49;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
656.0;1.0;Благодарю за оперативное устранение проблемы! Отдельная благодарность мастеру за подробное разъяснение о причинах отсутствия горячейводы, приятное общение и человеческое отношение!!!;09.05.2025 21:49;3924204.0;11.773;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилась работа сотрудников""],[""Понравилось качество услуги""],[""Вопрос решен""],[""Понравился результат услуги""]]}]";09.05.2025 21:49;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
657.0;1.0;Спасибо большое вам за работу!;09.05.2025 21:49;3924205.0;3.106;5.0;"[{""taxonomy"":[[""Вопрос решен""]]}]";09.05.2025 21:49;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
658.0;1.0;все быстро и оперативно;09.05.2025 21:49;3924313.0;1.954;5.0;"[{""taxonomy"":[[""Понравилась скорость работы""]]}]";09.05.2025 21:49;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
659.0;1.0;Вопрос решен,ну мусорка снова полная.можно поставить два контейнера? ;09.05.2025 21:49;3924411.0;6.025;4.0;"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество услуги""]]}]";09.05.2025 21:49;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
