annotation_id,annotator,comment,created_at,id,lead_time,rating,taxonomy,updated_at,Вопрос не решен,Вопрос решен,Не понравилась работа сотрудников,Не понравилась скорость работы,Не понравилось качество услуги,Не понравился результат услуги,Понравилась работа сотрудников,Понравилась скорость работы,Понравилось качество услуги,Понравился результат услуги,Претензии,Предложения
,,,,,,,,,,,,,,,,,,,,
340.0,1.0,Спасибо ,2025-05-09 20:41:23.085,3903165.0,2.282,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:41:23.085,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
341.0,1.0,Спасибо!,2025-05-09 20:41:26.911,3903196.0,2.483,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:41:26.911,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
342.0,1.0,спасибо за оперативность,2025-05-09 20:41:31.481,3903218.0,2.181,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:41:31.481,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
343.0,1.0,спасибо!,2025-05-09 20:41:36.966,3903268.0,4.451,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:41:36.966,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
344.0,1.0,Оперативно как всегда ,2025-05-09 20:41:41.109,3903272.0,2.178,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:41:41.109,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
345.0,1.0,спасибо ,2025-05-09 20:41:44.297,3903277.0,2.098,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:41:44.297,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
346.0,1.0,"Большое спасибо , оперативно поставили ограничители ",2025-05-09 20:41:49.833,3903349.0,4.251,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-09 20:41:49.833,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
347.0,1.0,"одну звезду сняла за то,что отличается цвет плитки)",2025-05-09 20:41:58.557,3903374.0,7.705,4.0,"[{""taxonomy"":[[""Не понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-09 20:41:58.557,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
348.0,1.0,спасибо! быстро и оперативно,2025-05-09 20:42:03.501,3903406.0,3.718,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилась скорость работы""]]}]",2025-05-09 20:42:03.501,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
349.0,1.0,"Горячая вода появилась._x000D_
",2025-05-09 20:42:08.550,3903436.0,3.521,5.0,"[{""taxonomy"":[[""Понравился результат услуги""]]}]",2025-05-09 20:42:08.551,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
350.0,1.0,"Оперативно, спасибо_x000D_
",2025-05-09 20:42:12.881,3903453.0,3.325,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:42:12.881,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
351.0,1.0,Спасибо за оперативность ,2025-05-09 20:42:15.874,3903479.0,1.996,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:42:15.874,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
352.0,1.0,Спасибо за оперативность ,2025-05-09 20:42:19.124,3903480.0,2.023,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:42:19.124,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
353.0,1.0,Спасибо большое за оперативность 🙌🏻🌸,2025-05-09 20:42:22.358,3903556.0,2.265,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:42:22.358,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
354.0,1.0,Вот теперь молодцы ,2025-05-09 20:42:29.218,3903607.0,5.058,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-09 20:42:29.218,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
355.0,1.0,все отлично бистро устранили мастер хороши,2025-05-09 20:42:37.338,3903626.0,6.881,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилась работа сотрудников""]]}]",2025-05-09 20:42:37.338,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
356.0,1.0,"спасибо, проблема была решена",2025-05-09 20:42:41.962,3903666.0,3.166,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:42:41.962,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
357.0,1.0,"спасибо за оперативность и грамотный, развёрнутый ответ) _x000D_
",2025-05-09 20:42:46.996,3903709.0,3.492,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""]]}]",2025-05-09 20:42:46.996,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
358.0,1.0,Спасибо большое! Заявка выполнена быстро и качественно!,2025-05-09 20:42:52.974,3903741.0,4.578,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось качество услуги""],[""Понравилась скорость работы""]]}]",2025-05-09 20:42:52.974,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
359.0,1.0,Огромное спасибо ,2025-05-09 20:42:56.703,3903798.0,2.74,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:42:56.703,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
360.0,1.0,Супер!!!,2025-05-09 20:43:02.901,3903951.0,4.837,5.0,"[{""taxonomy"":[[""Понравился результат услуги""]]}]",2025-05-09 20:43:02.901,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
361.0,1.0,Выполнено быстро и качественно!,2025-05-09 20:43:08.891,3903997.0,4.284,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Вопрос решен""]]}]",2025-05-09 20:43:08.891,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
362.0,1.0,Всё  понятно объяснили.,2025-05-09 20:43:12.150,3904073.0,2.429,5.0,"[{""taxonomy"":[[""Понравился результат услуги""]]}]",2025-05-09 20:43:12.151,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
363.0,1.0,Большое спасибо Василию за проделанную работу!,2025-05-09 20:43:16.949,3904265.0,3.576,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-09 20:43:16.949,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
364.0,1.0,"Благодарю, помогли, а то до Вас никто не мог решить эту проблему, еще раз спасибо)",2025-05-09 20:43:29.752,3904421.0,10.259,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравился результат услуги""],[""Понравилось качество услуги""]]}]",2025-05-09 20:43:29.752,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
365.0,1.0,"Очень оперативно менеджер связался, ответил на вопросы и отправил необходимые документы. Благодарю!",2025-05-09 20:43:39.868,3904489.0,8.629,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравилась скорость работы""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-09 20:43:39.868,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
366.0,1.0,"быстро отреагировали, запустили",2025-05-09 20:43:47.296,3904503.0,5.949,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:43:47.296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
367.0,1.0,Спасибо. Оперативно приняли заявку и отремонтировали.Лифт работает исправно.,2025-05-09 20:43:54.558,3904606.0,6.28,5.0,"[{""taxonomy"":[[""Понравился результат услуги""],[""Понравилась скорость работы""]]}]",2025-05-09 20:43:54.558,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
368.0,1.0,Оперативно и надежно),2025-05-09 20:43:59.475,3904693.0,2.748,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""]]}]",2025-05-09 20:43:59.475,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
369.0,1.0,Отлично,2025-05-09 20:44:04.586,3904810.0,3.62,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравился результат услуги""],[""Понравилась работа сотрудников""],[""Понравилось качество услуги""],[""Понравилась скорость работы""]]}]",2025-05-09 20:44:04.586,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
370.0,1.0,"Спасибо! Услуга оказана очень оперативно, удобный формат. Заказала ключ на выходных, в понедельник все было готово. Сотрудники вежливые и внимательные👍",2025-05-09 20:44:16.156,3904847.0,10.292,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравилась работа сотрудников""]]}]",2025-05-09 20:44:16.156,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
371.0,1.0,"Все супер, Очень оперативно и профессионально, Спасибо ",2025-05-09 20:44:23.814,3904911.0,6.21,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""]]}]",2025-05-09 20:44:23.814,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
372.0,1.0,Спасибо большое ,2025-05-09 20:44:29.526,3904952.0,4.656,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:44:29.526,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
373.0,1.0,Всё быстро и качественно!👍,2025-05-09 20:44:33.865,3905059.0,2.865,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""]]}]",2025-05-09 20:44:33.865,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
374.0,1.0,"Тот кто  выполнял заявку, чудо! Оперативно выполнили. Спасибо 👍🏻",2025-05-09 20:44:44.568,3905086.0,9.454,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравился результат услуги""],[""Понравилось качество услуги""],[""Вопрос решен""]]}]",2025-05-09 20:44:44.568,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
375.0,1.0,"спасибо,жду бумажные платежные поручения со следующего месяца ",2025-05-09 20:44:49.038,3905337.0,3.669,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:44:49.038,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
376.0,1.0,спасибо большое ,2025-05-09 20:44:52.528,3905514.0,2.015,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:44:52.528,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
377.0,1.0,"лучший мастер на свете, нужно ему выдать премию ",2025-05-09 20:44:59.396,3905720.0,4.842,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-09 20:44:59.396,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
378.0,1.0,работает! Спасибо,2025-05-09 20:47:23.634,3905785.0,93.531,5.0,"[{""taxonomy"":[[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-09 20:47:23.634,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
379.0,1.0,"Спасибо электрику, оперативно пришёл! ",2025-05-09 20:47:29.713,3905786.0,5.093,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравилась скорость работы""]]}]",2025-05-09 20:47:29.713,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
380.0,1.0,спасибо,2025-05-09 20:47:33.602,3905829.0,2.467,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:47:33.603,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
381.0,1.0,все отлично! ,2025-05-09 20:47:37.930,3905983.0,3.587,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравилась работа сотрудников""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-09 20:47:37.930,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
382.0,1.0,Быстро ,2025-05-09 20:47:42.046,3906025.0,2.347,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:47:42.046,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
383.0,1.0,"Хотелось, что бы каждый месяц присылали квитанцию на почту или в приложении",2025-05-09 20:47:52.762,3906032.0,13.121,5.0,"[{""taxonomy"":[[""Не понравилось качество услуги""],[""Претензии и предложения""]]}]",2025-05-10 15:52:45.184,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
384.0,1.0,"Большое спасибо электрику! Ситуация была не из простых, но он обнаружил проблему и смог ее решить ",2025-05-09 20:48:03.049,3906048.0,8.673,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравилось качество услуги""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-09 20:48:03.049,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
385.0,1.0,"Сантехник молодец! Устранил утечку воды выше по этажу и в нас перестала течь вода. _x000D_
Молодец! _x000D_
",2025-05-09 20:48:12.005,3906126.0,7.381,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-09 20:48:12.005,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
386.0,1.0,благодарю,2025-05-09 20:48:15.901,3906279.0,2.37,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:48:15.901,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
387.0,1.0,спасибо большое за работу и оперативность,2025-05-09 20:48:25.548,3906380.0,8.854,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилась скорость работы""],[""Понравился результат услуги""]]}]",2025-05-09 20:48:25.549,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
388.0,1.0,"жалко, что при оплате счетов через банк, в приложении не отображается информация об оплате и приходится загружать квитанции дополнительно и подтверждать факт оплаты",2025-05-09 20:48:40.244,3906407.0,13.636,4.0,"[{""taxonomy"":[[""Не понравилось качество услуги""]]}]",2025-05-09 20:48:40.244,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
389.0,1.0,Благодарю ,2025-05-09 20:48:44.062,3906425.0,2.328,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:48:44.062,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
390.0,1.0,Все быстро и качественно ,2025-05-09 20:48:48.882,3906535.0,3.626,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""]]}]",2025-05-09 20:48:48.882,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
391.0,1.0,"спасибо большое, жаль, что там уже опять намусорили(",2025-05-09 20:48:55.822,3906752.0,5.743,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:48:55.822,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
392.0,1.0,спасибо ,2025-05-09 20:48:59.863,3906774.0,2.601,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:48:59.863,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
393.0,1.0,"спасибо, теперь она закрывается ",2025-05-09 20:49:04.185,3906789.0,3.203,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравился результат услуги""]]}]",2025-05-09 20:49:04.185,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
394.0,1.0,спасибо ,2025-05-09 20:49:07.328,3906906.0,2.091,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:49:07.328,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
395.0,1.0,"Можно было и сразу заявку выполнить. Не забываете что по периметру несколько контейнеров для пакетов. Пакеты кончаются быстро, значит хозяева убирают за собаками. ",2025-05-09 20:49:36.313,3906922.0,32.6,3.0,"[{""taxonomy"":[[""Не понравилась скорость работы""],[""Не понравился результат услуги""],[""Претензии и предложения""]]}]",2025-05-10 15:53:02.636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
396.0,1.0,"Спасибо большое за оперативность,мир и процветание вашей компании Самолет!",2025-05-09 20:49:46.757,3906976.0,5.778,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравился результат услуги""]]}]",2025-05-09 20:49:46.757,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
397.0,1.0,Выше похвал.. ,2025-05-09 20:49:52.914,3907117.0,4.364,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Понравился результат услуги""],[""Понравилась работа сотрудников""],[""Понравилось качество услуги""],[""Понравилась скорость работы""]]}]",2025-05-09 20:49:52.914,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
398.0,1.0,Спасибо ,2025-05-09 20:49:56.246,3907127.0,2.132,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:49:56.246,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
399.0,1.0,Спасибо за оперативность! ,2025-05-09 20:50:01.135,3907130.0,2.936,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:50:01.135,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
400.0,1.0,Благодарю за оперативность.,2025-05-09 20:50:04.824,3907258.0,2.309,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:50:04.824,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
401.0,1.0,Спасибо..,2025-05-09 20:50:08.139,3907305.0,2.518,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:50:08.139,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
402.0,1.0,спасибо,2025-05-09 20:50:11.762,3907354.0,2.675,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:50:11.762,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
403.0,1.0,спасибо,2025-05-09 20:50:17.014,3907357.0,3.733,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:50:17.014,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
404.0,1.0,"очень вежливая и грамотная сотрудница, побольше бы таких!",2025-05-09 20:50:22.966,3907364.0,4.73,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-09 20:50:22.967,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
405.0,1.0,спасибо. прошу загружать квитанции в личный кабинет без дополнительных запросов.,2025-05-09 20:50:34.469,3907480.0,13.669,5.0,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество услуги""],[""Претензии и предложения""]]}]",2025-05-10 15:53:54.598,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
406.0,1.0,все прекрасно,2025-05-09 20:50:39.127,3907589.0,3.905,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравилась работа сотрудников""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-09 20:50:39.127,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
407.0,1.0,спасибо! ,2025-05-09 20:50:42.513,3907664.0,2.049,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:50:42.513,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
408.0,1.0,спасибо,2025-05-09 20:50:45.987,3907669.0,2.412,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:50:45.987,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
409.0,1.0,"все быстро и качественно, большое спасибо!",2025-05-09 20:50:50.707,3907672.0,3.352,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""]]}]",2025-05-09 20:50:50.707,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
410.0,1.0,Спасибо ,2025-05-09 20:50:54.620,3907737.0,2.46,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:50:54.620,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
411.0,1.0,Консультация была проведена профессионально. Спасибо за разъяснения и рекомендации,2025-05-09 20:51:01.681,3907792.0,6.291,5.0,"[{""taxonomy"":[[""Понравилось качество услуги""],[""Понравился результат услуги""]]}]",2025-05-09 20:51:01.681,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
412.0,1.0,"Спасибо большое, что починили дверь. Зашла без проблем. Дверь работает отлично. ",2025-05-09 20:51:10.818,3907928.0,7.048,5.0,"[{""taxonomy"":[[""Понравился результат услуги""],[""Понравилось качество услуги""],[""Вопрос решен""]]}]",2025-05-09 20:51:10.818,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
413.0,1.0,Спасибо за оперативность. ,2025-05-09 20:51:14.338,3907943.0,2.078,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:51:14.338,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414.0,1.0,Спасибо!,2025-05-09 20:51:18.113,3907973.0,2.989,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:51:18.113,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415.0,1.0,Огромное спасибо ,2025-05-09 20:51:22.758,3908000.0,3.496,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:51:22.758,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416.0,1.0,Спасибо за работу,2025-05-09 20:51:26.945,3908011.0,2.75,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:51:26.945,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
417.0,1.0,Быстро,2025-05-09 20:51:30.477,3908377.0,2.207,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:51:30.477,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
418.0,1.0,Спасибо за быстрое решение вопроса. Лояльность мастера с подбором времени,2025-05-09 20:51:41.715,3908429.0,9.871,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-09 20:51:41.715,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
419.0,1.0,"спасибо за обратную связь,надеюсь в приложении информация обновиться,что оплата прошла._x000D_
_x000D_
_x000D_
",2025-05-09 20:51:50.237,3908490.0,7.316,4.0,"[{""taxonomy"":[[""Понравилось качество услуги""]]}]",2025-05-09 20:51:50.237,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
420.0,1.0,спасибо,2025-05-09 20:51:54.383,3908568.0,2.634,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:51:54.383,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
421.0,1.0,спасибо за четкость и быстроту!,2025-05-09 20:51:59.013,3908579.0,3.316,5.0,"[{""taxonomy"":[[""Понравилось качество услуги""],[""Понравилась скорость работы""]]}]",2025-05-09 20:51:59.013,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422.0,1.0,"Консультация и настройка прибора выполнена очень быстро, качественно и профессионально, спасибо! ",2025-05-09 20:52:05.984,3908590.0,5.526,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-09 20:52:05.984,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
423.0,1.0,Спасибо,2025-05-09 20:52:09.958,3908733.0,3.024,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:52:09.958,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
424.0,1.0,"мастер выполнил работу быстро и чисто, все отлично",2025-05-09 20:52:21.920,3908772.0,9.557,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравился результат услуги""],[""Вопрос решен""],[""Понравилась работа сотрудников""]]}]",2025-05-09 20:52:21.920,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
425.0,1.0,Самая лучшая УК . Спасибо большое за помощь. За быструю работу и мгновенную выполнения!!!!,2025-05-09 20:52:28.913,3908843.0,5.547,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Понравилось качество услуги""],[""Понравился результат услуги""],[""Вопрос решен""]]}]",2025-05-09 20:52:28.913,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
426.0,1.0,спасибо,2025-05-09 20:52:31.899,3908847.0,2.16,5.0,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-09 20:52:31.899,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
427.0,1.0,Очень быстро👍,2025-05-09 20:52:36.510,3908929.0,2.858,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:52:36.510,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
428.0,1.0,быстро,2025-05-09 20:52:39.249,3909050.0,1.831,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:52:39.249,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
429.0,1.0,спасибо за оперативный ответ😊👍,2025-05-09 20:52:44.835,3909086.0,4.097,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-09 20:52:44.835,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
430.0,1.0,Спасибо! ,2025-05-09 20:52:48.348,3909115.0,2.509,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:52:48.348,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
431.0,1.0,очень удобно получать электронную квитанцию.  Давно пора. ,2025-05-09 20:52:57.828,3909146.0,7.748,5.0,"[{""taxonomy"":[[""Понравился результат услуги""]]}]",2025-05-09 20:52:57.828,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
432.0,1.0,Оперативно выполнили заявку. Спасибо,2025-05-09 20:53:01.311,3909271.0,2.41,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""],[""Вопрос решен""]]}]",2025-05-09 20:53:01.311,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
433.0,1.0,спасибо специалисту. ,2025-05-09 20:53:05.109,3909398.0,2.325,5.0,"[{""taxonomy"":[[""Понравилась работа сотрудников""]]}]",2025-05-09 20:53:05.109,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
434.0,1.0,"Жалко, что заранее не предупреждаете, что есть тех проблемы сейчас, как нам узнать - в новости можно написать такое. И нет такого раздела про формирование квитанций в заявках в УК, не сразу поняла, где написать ",2025-05-09 20:54:02.952,3909430.0,23.133,4.0,"[{""taxonomy"":[[""Не понравилось качество услуги""],[""Вопрос не решен""],[""Претензии и предложения""]]}]",2025-05-10 15:54:50.886,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
435.0,1.0,Огромнейшее спасибо за оперативность❤️,2025-05-09 20:54:14.438,3909441.0,2.916,5.0,"[{""taxonomy"":[[""Понравилась скорость работы""]]}]",2025-05-09 20:54:14.438,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
