id,comment,rating,Вопрос не решен,Вопрос решен,Не понравилось качество услуги,Не понравился результат услуги,Понравилась работа сотрудников,Понравилась скорость работы,Понравилось качество услуги,Понравился результат услуги,Претензии и предложения
3940903,Спасибо за оперативную обратную связь 🫶,5,0,0,0,0,0,1,0,0,0
3551430,Спасибо ,5,0,1,0,0,0,0,0,0,0
3932396,Благодарю !,5,0,1,0,0,0,0,0,0,0
3931561,Супер,5,0,1,0,0,0,0,0,1,0
4221099,не отображаются счета на оплату,5,0,0,0,0,0,0,0,0,1
3897067,Сантехник связался сразу. Вопрос решен. ,5,0,1,0,0,0,1,0,0,0
4211659,спасибо!,5,0,1,0,0,0,0,0,0,0
3955195,Спасибо большое за быструю реакцию! Успокоили 💙,5,0,0,0,0,0,1,0,0,0
3921924,спасибо 🤗,5,0,1,0,0,0,0,0,0,0
4186936,все супер. отличный спокойный мастер,5,0,0,0,0,1,0,0,1,0
4192799,неверный логин пароль,5,1,0,0,0,0,0,0,0,0
4227515,👍👍👍👍👍👍👍👍👍👍👍👍,5,0,0,0,0,0,0,0,1,0
4183086,"оперативно, молодцы",5,0,0,0,0,0,1,0,0,0
4223153,мне нужно присутствовать при съеме контрольных показаний? счетчики все в коридоре. возможно вызов в выход дни?,5,0,0,0,0,0,0,0,0,1
4191852,"отличная работа, быстро, качественно 🙌",5,0,0,0,0,0,1,1,0,0
4194058,все быстро и оперативно. спасибо!,5,0,0,0,0,0,1,0,0,0
4206264,"спасибо, все сделали, очень благодарны за оперативность!",5,0,1,0,0,0,1,0,0,0
3883200,"всё сделали хорошо, починили вовремя. наверное, молодцы.",5,0,1,0,0,1,1,0,0,0
3937942,спасибо большое за оперативность 🤝,5,0,0,0,0,0,1,0,0,0
4222690,"спасибо, вижу счетчики в приложении",5,0,1,0,0,0,0,0,0,0
4207231,спасибо,5,0,1,0,0,0,0,0,0,0
3878088,"вытяжка заработала - спасибо. отдельное спасибо мастеру, который сообщил, что нет причин, препятствующих подключению вытяжки к домовой вентиляции",5,0,1,0,0,1,0,0,0,0
3944488,спасибо огромное за понимание!,5,0,1,0,0,0,0,0,0,0
3924595,Спасибо,5,0,1,0,0,0,0,0,0,0
3895519,Быстро и оперативно ,5,0,0,0,0,0,1,0,0,0
3945081,Спасибо Вам большое 🌹,5,0,1,0,0,0,0,0,0,0
3912277,Быстро решили проблему! Спасибо!,5,0,1,0,0,0,1,0,0,0
3921169,сантехник пришел в течение 20 минут. вежливый. проблему разрешил .,5,0,1,0,0,1,1,0,0,0
4207229,"подскажите пожалуйста куда скинуть акт о выполнении поверки,чтоб в приложении отображалась информация,что поверка проведена?",5,0,0,0,0,0,0,0,0,1
4203930,спасибо 🤝,5,0,1,0,0,0,0,0,0,0
3926753,Спасибо большое!,5,0,1,0,0,0,0,0,0,0
3955073,Отлично спасибо ,5,0,1,0,0,0,0,0,1,0
3896179,Быстро.Качественно.,5,0,0,0,0,0,1,1,0,0
3894714,сотрудники молодцы!,5,0,0,0,0,1,0,0,0,0
4211628,спасибо за оперативность!,5,0,0,0,0,0,1,0,0,0
4197791,спасибо,5,0,1,0,0,0,0,0,0,0
3887791,Спасибо большое!,5,0,1,0,0,0,0,0,0,0
4185305,а тлично,5,0,0,0,0,0,0,0,1,0
4189874,быстро и вовремя,5,0,0,0,0,0,1,0,0,0
3903453,"Оперативно, спасибо",5,0,0,0,0,0,1,0,0,0
4193629,спасибо!,5,0,1,0,0,0,0,0,0,0
3946734,Спасибо!,5,0,1,0,0,0,0,0,0,0
4209644,спасибо,5,0,1,0,0,0,0,0,0,0
3914651,спасибо,5,0,1,0,0,0,0,0,0,0
4186982,спасибо,5,0,1,0,0,0,0,0,0,0
3906535,Все быстро и качественно ,5,0,0,0,0,0,1,1,0,0
4236688,"быстро, качественно",5,0,0,0,0,0,1,1,1,0
3899012,"Просто и удобно, а также быстро и экономия времени и ресурсов.",5,0,1,0,0,0,1,1,1,0
3905059,Всё быстро и качественно!👍,5,0,0,0,0,0,1,1,0,0
4148781,"пришёл пьяный сантехник,ни хрена не сделал,но заявка выполнена😂😂😂",5,0,1,1,0,0,0,0,0,1
4208729,"тамбурную дверь не правильно отрегулировали, дверь хлопает при закрывании.",5,0,1,0,1,0,0,0,0,0
3940995,спасибо за грамотного специалиста! ,5,0,0,0,0,1,0,0,0,0
4205767,"молодцы, оперативно всë починили.",5,0,1,0,0,1,1,0,0,0
4218008,"сумма, которую я должна заплатить за коммунальные услуги сохранилась (34 384,14 рублей). когда данная сумма уменьшится на перенесенную (7 413,53 рублей)и",5,1,0,0,0,0,0,0,0,1
4185904,батарея в ванной горячая. спасибо.,5,0,0,0,0,0,0,0,1,0
4187095,так и не работает дверь входная и дамовон,5,1,0,0,1,0,0,0,0,0
4207851,"отлично, молодцы!",5,0,0,0,0,0,0,0,1,0
3941213,Спасибо ,5,0,1,0,0,0,0,0,0,0
4223587,быстро! спасибо!,5,0,0,0,0,0,1,0,0,0
3918861,Всё отлично! Спасибо большое!,5,0,1,0,0,1,1,1,1,0
3904693,Оперативно и надежно),5,0,0,0,0,0,1,1,0,0
4182305,спасибо!,5,0,1,0,0,0,0,0,0,0
4216642,отлично!!!! быстро отреагировали. всё работает!!!!!!,5,0,1,0,0,0,1,0,0,0
3930975,Спасибо!,5,0,0,0,0,0,1,0,0,0
4209775,вода течет горячая! спасибо!,5,0,1,0,0,0,0,0,0,0
3895042,"Поднималась сегодня с утра, запаха нет совсем. Спасибо большое",5,0,1,0,0,0,0,0,0,0
4237163,"оперативное решение вопроса,спасибо",5,0,1,0,0,0,1,0,0,0
3933571,Спасибо ,5,0,1,0,0,0,0,0,0,0
4218476,ничего не выполнено!не пишите х......!!!!!!!подобный бардак как в ук пригорода вижу впервые!,5,1,0,0,0,0,0,0,0,1
3923198,"Самое главное,оперативно.",5,0,0,0,0,0,1,0,0,0
4233009,все хорошо и быстро.,5,0,0,0,0,0,1,0,1,0
3944245,"спасибо, оперативно",5,0,0,0,0,0,1,0,0,0
4185653,"спасибо большое, все быстро и по делу",5,0,0,0,0,0,1,1,0,0
4234085,спасибо дмитрию. пришел оперативно. все сделал.,5,0,1,0,0,1,1,0,0,0
3925656,Спасибо Никита💪,5,0,0,0,0,1,0,0,0,0
3948217,"Спасибо, Татьяна!!",5,0,0,0,0,1,0,0,0,0
3879856,Всё очень четко организовано! Большое спасибо за работу!,5,0,1,0,0,0,0,1,1,0
4192998,"оперативно, качественно, проффессионально.",5,0,0,0,0,0,1,1,1,0
3915342,Как оперативно! Благодарю!,5,0,0,0,0,0,1,0,0,0
4215748,"отлично, спасибо.",5,0,0,0,0,0,0,0,1,0
3916720,Отличный мастер,5,0,0,0,0,1,0,0,0,0
3920419,заявка выполнена мгновенно 👍,5,0,1,0,0,0,1,0,0,0
4205533,спасибо!,5,0,1,0,0,0,0,0,0,0
3931204,спасибо за оперативность! ,5,0,0,0,0,0,1,0,0,0
3887496,спасибо,5,0,1,0,0,0,0,0,0,0
4197272,благодарю за оперативный ответ со стороны сотрудников расчётно - платёжного отдела.,5,0,1,0,0,1,1,0,0,0
4199209,все сделали. но оперативности не было. на третий день после заявки об аварийной ситуации отреагировали и то после доп звонка,5,0,1,0,0,0,0,0,0,1
3887228,Большое спасибо!,5,0,1,0,0,0,0,0,0,0
3921056,Супер,5,0,0,0,0,0,0,0,1,0
4122046,"жду перерасчета в квитанции, получается ?? тогда пока не оплачиваю тут выставленный счет",5,0,0,0,0,0,0,0,0,1
3946690,быстро решили проблему,5,0,1,0,0,0,1,0,0,0
3903268,спасибо!,5,0,1,0,0,0,0,0,0,0
3888009,Спасибо за быстрое реагирование!!!,5,0,0,0,0,0,1,0,0,0
4203343,спасибо,5,0,1,0,0,0,0,0,0,0
4195438,"чисто ,быстро ,аккуратно",5,0,0,0,0,0,1,1,1,0
4232163,ответ на вопрос предоставлен.,5,0,1,0,0,0,0,0,0,0
4216172,спасибо технику дмитрию за помощь!,5,0,0,0,0,1,0,0,0,0
3852179,Огромное спасибо вам от всего подъезда!!!   ))))),5,0,1,0,0,0,0,0,0,0
3895925,"Спасибо большое за оперативность!)👍 Уже оценили песочек - очень хороший, чистый))) Дети были очень рады что в песочнице достаточное количество песка!)) 🤗",5,0,1,0,0,0,1,1,1,0
3835874,"надеюсь и причину устранили, а то после первого дождя будет тоже самое..",5,0,0,1,0,0,0,0,0,0
4190011,спасибо огромное,5,0,1,0,0,0,0,0,0,0
3841026,Спасибо Сергей ! )))),5,0,1,0,0,1,0,0,0,0
3461991,Прекрасный специалист! Побольше таких,5,0,0,0,0,1,0,0,0,0
4190019,спасибо огромное,5,0,1,0,0,0,0,0,0,0
4201138,быстро среагировали! спасибо,5,0,0,0,0,0,1,0,0,0
4215074,"все отлично, оперативно, спасибо.",5,0,0,0,0,0,1,0,1,0
4221841,спасибо,5,0,1,0,0,0,0,0,0,0
3916376,быстро,5,0,0,0,0,0,1,0,0,0
3899166,Отлично!,5,0,1,0,0,0,0,0,0,0
4085948,всё отлично!,5,0,0,0,0,1,1,1,1,0
3942841,Спасибо большое Мария🤝 👍,5,0,0,0,0,1,0,0,0,0
4222340,сантехник андрей качественно выполнил свою работу.,5,0,0,0,0,1,0,1,1,0
4223959,все отлично! выявили проблему.,5,0,1,0,0,0,0,0,1,0
4205747,"очень быстро и оперативно , спасибо",5,0,0,0,0,0,1,0,0,0
4210062,"не понимаю вас. не оплачивать коммунальные? при чем тут собственник? я мама, лплачиваю счета сына и свои. как возможно в этот личный кабинет подключить квартиру 97 садовая 85? это необходимо для оплаты счетов только.  фамилии разные у нас. каким образом получать счета?",5,1,0,0,0,0,0,0,0,1
3904503,"быстро отреагировали, запустили",5,0,0,0,0,0,1,0,0,0
4213696,"ольга, когда парковку достроят?",5,0,0,0,0,0,0,0,0,1
3946206,Хорошо ,5,0,0,0,0,0,0,0,1,0
4236469,большое спасибо за оперативный ответ,5,0,0,0,0,0,1,0,0,0
3942717,Оперативно ,5,0,0,0,0,0,1,0,0,0
3928911,Спасибо за вашу работу ,5,0,1,0,0,0,0,0,0,0
4197358,очень быстро. спасибо,5,0,0,0,0,0,1,0,0,0
4196686,"батарея полностью горячая, спасибо огромное за работу",5,0,1,0,0,0,0,0,1,0
3928345,Спасибо за вашу работу! ,5,0,1,0,0,0,0,0,0,0
4217613,спасибо огромное!,5,0,1,0,0,0,0,0,0,0
3900525,"Спасибо ,очень оперативно",5,0,0,0,0,0,1,0,0,0
4205888,отлично!,5,0,0,0,0,0,0,0,1,0
3834081,"Проблема решена, ручки на окна поставили.Спасибо за обратную связь!",5,0,1,0,0,1,0,1,1,0
4145150,"соседи так же продолжают ставить вещи , прошу принять меры",5,1,0,0,0,0,0,0,0,1
4213414,"выяснили причину , пришел отличный мастер , сделал все за 2 минуты 🫶",5,0,1,0,0,1,1,0,0,0
3892189,"Все быстро, не смотря на поздний час.",5,0,0,0,0,0,1,0,0,0
4204705,оперативно  .спасибо,5,0,0,0,0,0,1,0,0,0
4201573,"спасибо за быстрый отклик на заявку, к сожалению проблема не решилась, запах остался, будем ждать потоп.",5,1,0,0,0,0,1,0,0,0
4215449,в личном кабинете так  указан  не верный счетчик с неверными показаниями.,5,1,0,0,0,0,0,0,0,0
3893847,Благодарю!,5,0,1,0,0,0,0,0,0,0
3887606,ок ,1,1,0,0,0,0,0,0,0,0
4169073,все понятно спасибо,5,0,1,0,0,0,0,0,0,0
4226978,починили,5,0,1,0,0,0,0,0,0,0
4211847,"отлично, быстро",5,0,0,0,0,0,1,0,1,0
3925271,"Спасибо огромное Петрине Оксане Вдадимировне. Из 5 заявок  только она смогла правильно ответить на заявку. А остальных можете увольнять ,работают видно для галочки.",5,0,1,1,0,1,0,0,0,0
3950893,Вот это скорость 😁👍Спасибо!,5,0,0,0,0,0,1,0,0,0
4193778,спасибо большое! все оперативно устранили.,5,0,1,0,0,0,1,0,0,0
3883049,Спасибо ,5,0,1,0,0,0,0,0,0,0
3890469,стоимость услуги высока!,5,0,0,1,0,0,0,0,0,0
3935029,Спасибо за оперативность,5,0,0,0,0,0,1,0,0,0
4200918,спасибо.,5,0,1,0,0,0,0,0,0,0
3889737,Надолго ли,1,0,0,1,0,0,0,0,0,0
3888811,Быстро!,5,0,0,0,0,0,1,0,0,0
3895493,Спасибо  большое ! ,5,0,1,0,0,0,0,0,0,0
3941457,"Оперативно, благодарю!",5,0,0,0,0,0,1,0,0,0
4231171,отличный мастер,5,0,0,0,0,1,0,0,0,0
3831509,Спасибо большое ,5,0,1,0,0,0,0,0,0,0
3942887,"Огромное спасибо, за помощь и проделанную Вами работу!",5,0,1,0,0,1,0,1,1,0
4198291,"очень понравился ваш сотрудник. все проверил, показал, объяснил. надеюсь с отоплением проблем не будет. спасибо",5,0,1,0,0,1,0,0,0,0
4223241,всё сделали хорошо и быстро.,5,0,0,0,0,0,1,1,1,0
3913976,Второй специалист все отлично решил. Спасибо.,5,0,1,0,0,1,0,0,0,0
3944333,Отлично ,5,0,0,0,0,0,0,0,1,0
4223800,ответа на вопрос нет,5,1,0,0,0,0,0,0,0,0
3895181,Спасибо за оперативность 💫💫💫,5,0,0,0,0,0,1,0,0,0
3912394,спасибо ,5,0,1,0,0,0,0,0,0,0
4197464,в целом быстро и оперативно,5,0,0,0,0,0,1,1,0,0
4219139,"зеркало не было подключено к проводке пои замене в прошлом году, что теперь делать не известно? заведу новую заявку на замену зеркала",5,1,0,0,1,0,0,0,0,0
3942818,Быстро проучила,5,1,0,0,0,0,0,0,0,0
3893532,Молодцы! Быстро! 😁,5,0,1,0,0,0,1,0,0,0
4076583,"работа выполнена, большое спасибо",5,0,1,0,0,0,0,0,0,0
3894440,спасибо за ремонт!,5,0,1,0,0,0,0,0,1,0
4206278,"по поводу уборки этажей, я знаю что убирают в среду, но проблема уборки 1 этажа. спасибо за  вашу работу",5,0,1,1,0,0,0,0,0,0
3889783,отлично спасибо ,5,0,1,0,0,0,0,0,0,0
3890484,Оперативно) спасибо,5,0,1,0,0,0,1,0,0,0
3953899, 🙏🙏🙏,5,0,1,0,0,1,1,1,1,0
4210256,"валерия куликовадобрый день, павел артемовичлишние счётчики из приложения убрали. показания по фото внесли.если данные неверных счётчиков снова отобразятся, просим вас создать новую заявку, направим в службу поддержки.20:29опять отображаются лишние счётчики!",5,0,1,0,0,1,0,0,0,0
4215866,спасибо большое,5,0,1,0,0,0,0,0,0,0
3952250,оперативно и вежливо. такого нет в москве,5,0,0,0,0,0,1,1,0,0
4210314,быстро! качественно! спасибо!,5,0,0,0,0,0,1,1,0,0
4166802,"решили, но пришлось 2 раза просить",5,0,1,0,0,0,0,0,0,1
3910243,спасибо ,5,0,1,0,0,0,0,0,0,0
4218817,большое спасибо быстро исправили,5,0,1,0,0,0,1,0,0,0
4191609,быстро сделали. спасибо.,5,0,1,0,0,0,1,0,0,0
4223135,большое спасибо!,5,0,1,0,0,0,0,0,0,0
4208199,спасибо менеджеру алине за помощь в решении заявки,5,0,1,0,0,1,0,0,0,0
3942142,спасибо,5,0,1,0,0,0,0,0,0,0
3903272,Оперативно как всегда ,5,0,0,0,0,0,1,0,0,0
4218908,электрик справился с проблемой за 5минут молодец,5,0,0,0,0,1,1,0,0,0
3888606,Проблема решена.,5,0,1,0,0,0,0,0,0,0
3910192,спасибо,5,0,1,0,0,0,0,0,0,0
3902383,спасибо за помощь от подключившихся инженеров.,5,0,1,0,0,1,0,0,0,0
3954054,Огромное спасибо за оперативность!,5,0,0,0,0,0,1,0,0,0
4215167,"спасибо, игорь",5,0,0,0,0,1,0,0,0,0
4187213,было бы хорошо чтобы они не ломались каждый жень! они же новые!,5,0,0,1,1,0,0,0,0,0
4212439,спасибо,5,0,1,0,0,0,0,0,0,0
3901446,Оперативное решение! Спасибо),5,0,1,0,0,0,1,0,0,0
4187359,хороший мастер 👍,5,0,0,0,0,1,0,0,0,0
4204883,"мне замена счётчика не нужно , пломбировкп счётчика первичка нужна",5,1,0,0,0,0,0,0,0,0
4209715,"спасибо , все работает. жаль, что медленно отрабатываются платные заявки 😔",5,0,1,0,0,0,0,0,1,1
3903607,Вот теперь молодцы ,5,0,0,0,0,1,0,0,0,0
4195451,"ук отреагировали быстро. сантехник пришел вовремя, исправил.",5,0,1,0,0,0,1,0,1,0
4211341,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",5,0,1,1,0,0,0,0,0,1
3852179,Огромное спасибо вам от всего подъезда!!!   ))))),5,0,1,0,0,0,0,0,0,0
4233334,а как мне получить схемы от застройщика? я боюсь повредить проводку розеток и выключателей при монтаже,5,0,0,0,0,0,0,0,0,1
3882840,"Спасибо больше Ольге Птушкине, за проделанную работу!",5,0,0,0,0,1,0,0,0,0
4186495,спасибо за оперативность!,5,0,0,0,0,0,1,0,0,0
3911763,Быстро и качественно. Спасибо!,5,0,0,0,0,0,1,1,0,0
4202773,спасибо,5,0,1,0,0,0,0,0,0,0
3945577,Отлично !,5,0,0,0,0,0,0,0,1,0
3840353,Благодарю ,5,0,1,0,0,0,0,0,0,0
3909888,Спасибо !!!!все супер ,5,0,1,0,0,1,1,1,1,0
3923598,"Сделали после того,как написали в наш город заявки соседи",1,0,0,0,0,0,0,0,0,1
4208127,спасибо!,5,0,1,0,0,0,0,0,0,0
3948735,"спасибо, что решили свою проблему, а то как то не очень, платишь вовремя, а тебе про долг пишут.",5,0,1,0,0,0,0,0,0,0
4219489,"спасибо большое что услышали, убрали возле 38/1 мусор.теперь хоть рядом с банками бросать не будут люди мусор!",5,0,1,0,0,0,0,0,1,0
4207774,оперативно устранили дефект!,5,0,1,0,0,0,1,0,0,0
4204074,управляющий железняков так и не сделал мне перерасчет,5,1,0,0,0,0,0,0,0,1
3911003,спасибо! ,5,0,1,0,0,0,0,0,0,0
4190842,спасибо!,5,0,1,0,0,0,0,0,0,0
3899902,четвёрка за то что выслали только со второго раза. нужную квитанцию!,4,0,0,1,0,0,0,0,0,1
4236610,оперативно!,5,0,0,0,0,0,1,0,0,0
4218084,спасибо),5,0,1,0,0,0,0,0,0,0
3944742,"спасибо, но можно убирать регулярно и  без заявок",5,0,1,1,0,0,0,0,0,1
3950451,Благодарю за оперативность ,5,0,0,0,0,0,1,0,0,0
4009346,спасибо!,5,0,1,0,0,0,0,0,0,0
3942855,Спасибо,5,0,1,0,0,0,0,0,0,0
4202255,большое спасибо.,5,0,1,0,0,0,0,0,0,0
4207370,нет ответа,5,1,0,0,0,0,0,0,0,0
4217853,спасибо,5,0,1,0,0,0,0,0,0,0
4184636,"спасибо, всё быстро и качественно",5,0,0,0,0,0,1,1,0,0
3895084,Спасибо ,5,0,1,0,0,0,0,0,0,0
3946019,"Спасибо большое, все выполнено быстро и качественно 😊👍",5,0,1,0,0,0,1,1,0,0
4218988,"прошу  перенести урну от подъезда, чтобы у людей не было собоазна поставить туда свой бытовой мусор",5,0,0,0,0,0,0,0,0,1
3935546,Спасибо,5,0,1,0,0,0,0,0,0,0
3906906,спасибо ,5,0,1,0,0,0,0,0,0,0
4233858,спасибо,5,0,1,0,0,0,0,0,0,0
3903480,Спасибо за оперативность ,5,0,0,0,0,0,1,0,0,0
4185320,спасибо за оперативность!,5,0,0,0,0,0,1,0,0,0
3900618,спасибо,5,0,1,0,0,0,0,0,0,0
4181692,"сроки, конечно, так себе",5,0,0,0,0,0,0,0,0,1
4226718,все прекрасно спасибо,5,0,1,0,0,1,1,1,1,0
4023631,нужно поменять фоновую трубу,5,1,0,0,0,0,0,0,0,0
3938894,Спасибо что быстро ответили👍,5,0,0,0,0,0,1,0,0,0
3892432,ответ был предоставлен оперативно и в полном объеме,5,0,1,0,0,1,1,1,0,0
4228673,"оперативно, спасибо!",5,0,0,0,0,0,1,0,0,0
4218859,очень оперативно решили проблему и восстановили освещение в холле.,5,0,1,0,0,0,1,0,0,0
3910252,Благодарю!,5,0,1,0,0,0,0,0,0,0
3944861,Оперативно решила проблему),5,0,0,0,0,0,1,0,0,0
3911339, Спасибо вам за заботу о нас и нашем здоровье.Экология -это замечательно,5,0,1,0,0,0,0,1,1,0
4218004,какой акт выполненных работ мы должны предоставить?ремонт делали сами....,5,1,0,0,0,0,0,0,0,1
3919407,Благодарю за качественную и оперативную работу сотрудников УК! С наилучшими пожеланиями к Вам!🙌🏻,5,0,0,0,0,0,1,1,0,0
4191525,спасибо,5,0,1,0,0,0,0,0,0,0
4207809,все прошло хорошо. вежливый молодой человек всё сделал и все объяснил. спасибо.,5,0,1,0,0,1,0,1,1,0
4223029,"спасибо, быстро освободили",5,0,0,0,0,0,1,0,0,0
3843760,спасибо),5,0,1,0,0,0,0,0,0,0
3927735,Очень оперативно! Спасибо большое!!! ,5,0,0,0,0,0,1,0,0,0
3914097,благадарю специалиста,5,0,0,0,0,1,0,0,0,0
4200495,спасибо огромное,5,0,1,0,0,0,0,0,0,0
4192420,благодарю за оперативное решение!,5,0,1,0,0,0,1,0,0,0
4215381,спасибо,5,0,1,0,0,0,0,0,0,0
3839647,"Спасибо, всё чётко.",5,0,1,0,0,1,1,1,1,0
4227268,оперативно!спасибо!,5,0,0,0,0,0,1,0,0,0
4225032,"всё было сделано быстро и качественно, огромное спасибо мастеру",5,0,1,0,0,1,1,1,1,0
4215184,"может ли быть причиной срабатывания пожарной сигнализации курение в квартире? регулярно слышу запах сигарет, который проникает в квартиру по вентиляции",5,0,1,0,0,0,0,0,0,0
3948418,"Большое спасибо за своевременную обратную связь! Всё чётко объяснили,культурно!",5,0,0,0,0,0,1,1,1,0
4233282,спасибо!!!,5,0,1,0,0,0,0,0,0,0
4207006,"включили лифт быстро, но как надоело это наблюдать почти каждый день!",5,0,0,0,0,0,1,0,0,1
4213443,"проблема повторяется очень часто. вопрос не решается, не устраняется причина остановки лифтов практически каждый день. ездить в лифте небезопасно",5,1,0,0,0,0,0,0,0,1
3924446,Спасибо!,5,0,1,0,0,0,0,0,0,0
3935478,"Спасибо большое, свет сделали",5,0,1,0,0,0,0,0,1,0
3938658,Мастер своего дела !,5,0,0,0,0,1,0,0,0,0
3909086,спасибо за оперативный ответ😊👍,5,0,1,0,0,0,1,0,0,0
3831883,спасибо,5,0,1,0,0,0,0,0,0,0
4122907,чётко,5,0,0,0,0,0,0,0,1,0
4180575,спасибо,5,0,1,0,0,0,0,0,0,0
3897654,"электрик пришёл в день обращения, снял показания, счеткик работает, сотрудник вежливый. благодарю.",5,0,1,0,0,0,1,1,0,0
4188691,пришли быстро. всё исправили. на щитке как оказалось у многих плохо прикручены контакты. спасибо,5,0,1,0,0,0,1,0,0,0
3902529,Вопрос был решен оперативно) спасибо большое!,5,0,1,0,0,0,1,0,0,0
3935602,отличный сантехник. спасибо за работу!,5,0,1,0,0,1,0,0,1,0
4195996,к кому обратиться по поводу оплаты квитанции другим плательщиком?,5,1,0,0,0,0,0,0,0,1
4194080,идеально закрывается дверь. огромное спасибо мастеру!,5,0,0,0,0,1,0,0,1,0
3909271,Оперативно выполнили заявку. Спасибо,5,0,1,0,0,0,1,0,0,0
4124687,снова окно дует хуже прежнего и не открывается на проветривание,5,0,0,1,1,0,0,0,0,0
3852975,спасибо ,5,0,1,0,0,0,0,0,0,0
3937478,"Ольга, большое спасибо. Хорошего дня.",5,0,0,0,0,1,0,0,0,0
3903218,спасибо за оперативность,5,0,0,0,0,0,1,0,0,0
4212739,"здравствуйте, была услышана специалистом, проблема решена в теч. 1-ой минуты, срасибо",5,0,1,0,0,0,1,0,0,0
4233872,спасибо 👍🏻,5,0,1,0,0,0,0,0,0,0
4187591,мастер супер! спасибо огромное!,5,0,0,0,0,1,0,0,0,0
4203157,спасибо,5,0,1,0,0,0,0,0,0,0
4217311,быстро и качественно,5,0,0,0,0,0,1,1,0,0
4202006,быстро решили проблему. спасибо.,5,0,1,0,0,0,1,0,0,0
3913442,"Благодарность мастеру, сделал быстро и качественно. Премию Ренату. 🤝",5,0,1,0,0,1,1,1,1,0
4229242,хороший мужчина консультировал,5,0,0,0,0,1,0,0,0,0
3927641,Благодарю ,5,0,1,0,0,0,0,0,0,0
4208649,спасибо за оперативность!),5,0,0,0,0,0,1,0,0,0
4224874,мерси!,5,0,1,0,0,0,0,0,0,0
4178055,"очень хорошо убрали, спасибо",5,0,0,0,0,0,0,1,1,0
4215388,спасибо!,5,0,1,0,0,0,0,0,0,0
3897201,Сантехник был ,5,0,1,0,0,0,0,0,0,0
3881636,"спасибо, решили мой вопрос на месте в офисе",5,0,1,0,0,0,0,0,0,0
3948043,Потрясающе 😻 ,5,0,1,0,0,1,1,1,1,0
4187157,"очень понравилось насколько качественно была выполнена работа по устранениию течи в стояке, по устранению последствий аварии. грачев михаил и голубев(прошу прощения не знаю имени) очень качественно, на высшем уровне выполнили свою работу, даже профессинал высоко оценил.",5,0,0,0,0,1,0,1,1,0
3888354,"Спасибо сантехнику Алексею, все сделано качественно",5,0,0,0,0,1,0,1,1,0
4201390,оперативно,5,0,0,0,0,0,1,0,0,0
3932129,"Оперативно, аккуратно, в удобное время.",5,0,0,0,0,0,1,1,0,0
3908490,"спасибо за обратную связь,надеюсь в приложении информация обновиться,что оплата прошла.",4,0,0,0,0,0,0,1,0,0
4195403,"заявку выполнили быстро ,спасибо",5,0,1,0,0,0,1,0,0,0
4216104,"выражаю огромную благодарность мастеру -электрику за проделанную работу. профессионал своего дела, щепетильно проверил все возможные варианты неполадок, нашел и устранил причину замыкания. еще раз большое спасибо!",5,0,1,0,0,1,0,1,1,0
4174324,"так 2 декабря оплачивали за ноябрь, а сейчас идёт авансовый которая должна быть до января оплачена",5,0,0,0,0,0,0,0,0,1
4169592,всё быстро сделали),5,0,1,0,0,0,1,0,0,0
3892748,"Вопрос решен быстро, спасибо мастеру. Фото выполненной работы приложил и даже позвонил!",5,0,0,0,0,1,1,0,0,0
3937333,спасибо. ,5,0,1,0,0,0,0,0,0,0
4219218,"оперативно, большое спасибо",5,0,0,0,0,0,1,0,0,0
4224703,спасибо большое за решение вопроса.,5,0,1,0,0,0,0,0,0,0
3945026,Все быстро и в срок. Спасибо ,5,0,0,0,0,0,1,0,0,0
4203043,"теперь у меня тоже начали шуметь, переоткройте заявку.",5,1,0,0,1,0,0,0,0,1
4201353,все хорошо,5,0,0,0,0,0,0,0,1,0
4233821,быстро и четко,5,0,0,0,0,0,1,1,1,0
4054658,наконец то,5,0,1,0,0,0,0,0,0,0
4189049,спасибо за оперативность!,5,0,0,0,0,0,1,0,0,0
3949543,оперативно ,5,0,0,0,0,0,1,0,0,0
4201552,огромное спасибо!!!! завтра жду мастера-фломастера,5,0,1,0,0,0,0,0,0,0
4166479,"а можно обновить данные в личном кабинете, чтоб светились актуальные счетчикм",5,1,0,0,0,0,0,0,0,1
3928803,Спасибо! ,5,0,1,0,0,0,0,0,0,0
3947101,Спасибо,5,0,1,0,0,0,0,0,0,0
4226652,спасибо куприянову и.и.!!!,5,0,0,0,0,1,0,0,0,0
4179933,доводчик заменили,5,0,1,0,0,0,0,0,0,0
4221523,все ок,5,0,1,0,0,0,0,0,0,0
3955070,супер менеджер,5,0,0,0,0,1,0,0,0,0
4208969,"сантехники отреагировали быстро, на данный момент все устранили",5,0,1,0,0,0,1,0,0,0
4196705,"спасибо андрею , все устранил 👍🏻",5,0,1,0,0,1,0,0,0,0
3942424,Оперативно мастер подошёл. Все неполадки устранены. Мастер - тактичный молодой человек. Спасибо! ,5,0,1,0,0,1,1,1,1,0
3860248,"Среагировали быстро, благодарю",5,0,0,0,0,0,1,0,0,0
3831883,спасибо,5,0,1,0,0,0,0,0,0,0
4180245,спасибо мастерам! они отлично выполнили свою работу,5,0,0,0,0,1,0,0,1,0
3928497,"быстро, качественно, без лишних вопросов и нюансов",5,0,1,0,0,0,1,1,0,0
